Name,Exclusive secs,Inclusive secs,% Exclusive,% Inclusive,Module,Source File,Source Line
"[000002060712FC0D]",0,0.0019984,0,0.00117169,"","",0
"[000002060712FC10]",0,0.0900199,0,0.0527798,"","",0
"[000002060712FC18]",0,0.0127315,0,0.00746464,"","",0
"[000002060712FC1C]",0,0.0110925,0,0.00650368,"","",0
"[000002060712FC1E]",0,0.0030202,0,0.00177078,"","",0
"[000002060712FC20]",0,0.0216847,0,0.012714,"","",0
"[000002060712FC22]",0,0.0030391,0,0.00178186,"","",0
"[000002060712FC24]",0,0.0055963,0,0.00328118,"","",0
"[000002060712FC80]",0,0.0767274,0,0.0449863,"","",0
"[000002060712FCA8]",0,0.0055138,0,0.00323281,"","",0
"[000002060712FCAC]",0,0.002997,0,0.00175718,"","",0
"[000002060712FCAD]",0,0.0065397,0,0.00383431,"","",0
"[000002060712FCB0]",0,0.123196,0,0.0722312,"","",0
"[000002060712FCB8]",0,0.0206667,0,0.0121172,"","",0
"[000002060712FCBC]",0,0.0059948,0,0.00351483,"","",0
"[000002060712FCC0]",0,0.0151105,0,0.00885948,"","",0
"[000002060712FCC1]",0,0.0030058,0,0.00176234,"","",0
"[000002060712FCC3]",0,0.0025773,0,0.0015111,"","",0
"[000002060712FCC4]",0,0.0096105,0,0.00563476,"","",0
"[000002060712FCFD]",0,0.0796513,0,0.0467006,"","",0
"[0000020607131CF0]",0,0.0029981,0,0.00175783,"","",0
"[0000020607131D1C]",0,0.0029994,0,0.00175859,"","",0
"[0000020607131D20]",0,0.0369161,0,0.0216444,"","",0
"[0000020607131D54]",0,0.0045876,0,0.00268977,"","",0
"[0000020607131D60]",0,0.0099891,0,0.00585674,"","",0
"[0000020607131D8D]",0,0.0025419,0,0.00149035,"","",0
"[0000020607131D90]",0,0.0182112,0,0.0106775,"","",0
"[0000020607131DC4]",0,0.0029972,0,0.0017573,"","",0
"[0000020607131DD0]",0,0.0105422,0,0.00618103,"","",0
"[0000020607131DFD]",0,0.005004,0,0.00293391,"","",0
"[0000020607131E00]",0,0.0180438,0,0.0105793,"","",0
"[0000020607131E34]",0,0.0095982,0,0.00562755,"","",0
"[0000020607131E40]",0,0.0050022,0,0.00293285,"","",0
"[0000020607131E6C]",0,0.0030089,0,0.00176416,"","",0
"[0000020607131E70]",0,0.0266462,0,0.015623,"","",0
"[0000020607131EA4]",0,0.0035642,0,0.00208974,"","",0
"[0000020607131EA8]",0,0.0019971,0,0.00117093,"","",0
"[0000020607131EFD]",0,0.0157121,0,0.00921221,"","",0
"[0000020607131F20]",0,0.0152091,0,0.00891729,"","",0
"[0000020607131F4E]",0,0.0030362,0,0.00178016,"","",0
"[0000020607131F4F]",0,0.0019955,0,0.00116999,"","",0
"[0000020607131F50]",0,0.0468699,0,0.0274804,"","",0
"[0000020607131F84]",0,0.0165175,0,0.00968443,"","",0
"[0000020607131F90]",0,0.0071151,0,0.00417168,"","",0
"[0000020607131FC0]",0,0.0135426,0,0.0079402,"","",0
"[0000020607131FF4]",0,0.0075786,0,0.00444343,"","",0
"[0000020607131FFD]",0,0.0226213,0,0.0132632,"","",0
"[0000020607132000]",0,0.0095428,0,0.00559507,"","",0
"[0000020607132030]",0,0.0170642,0,0.010005,"","",0
"[0000020607132064]",0,0.0030398,0,0.00178227,"","",0
"[0000020607132070]",0,0.005573,0,0.00326752,"","",0
"[0000020607132098]",0,0.0029596,0,0.00173525,"","",0
"[00000206071320A0]",0,0.0146307,0,0.00857817,"","",0
"[00000206071320E0]",0,0.0069598,0,0.00408062,"","",0
"[00000206071320FD]",0,0.0090456,0,0.00530355,"","",0
"[0000020607132110]",0,0.0256546,0,0.0150416,"","",0
"[0000020607132144]",0,0.0049654,0,0.00291128,"","",0
"[0000020607132150]",0,0.002545,0,0.00149217,"","",0
"[0000020607132180]",0,0.0330437,0,0.019374,"","",0
"[00000206071321B4]",0,0.012166,0,0.00713308,"","",0
"[00000206071321C0]",0,0.0022039,0,0.00129218,"","",0
"[00000206071321ED]",0,0.0024816,0,0.00145499,"","",0
"[00000206071321F0]",0,0.0275598,0,0.0161587,"","",0
"[00000206071321FD]",0,0.0155701,0,0.00912895,"","",0
"[0000020607132224]",0,0.0060268,0,0.00353359,"","",0
"[0000020607132230]",0,0.0019977,0,0.00117128,"","",0
"[0000020607132258]",0,0.0025028,0,0.00146742,"","",0
"[0000020607132260]",0,0.0188677,0,0.0110624,"","",0
"[0000020607132294]",0,0.0059932,0,0.00351389,"","",0
"[00000206071322FD]",0,0.0079909,0,0.00468517,"","",0
"[0000020607132310]",0,0.001999,0,0.00117204,"","",0
"[0000020607132338]",0,0.0030344,0,0.00177911,"","",0
"[000002060713233C]",0,0.0030077,0,0.00176345,"","",0
"[0000020607132340]",0,0.0348167,0,0.0204135,"","",0
"[0000020607132374]",0,0.0120654,0,0.0070741,"","",0
"[0000020607132376]",0,0.0031492,0,0.00184642,"","",0
"[0000020607132378]",0,0.0061806,0,0.00362377,"","",0
"[0000020607132380]",0,0.0020447,0,0.00119883,"","",0
"[00000206071323A8]",0,0.0050353,0,0.00295226,"","",0
"[00000206071323B0]",0,0.0286416,0,0.0167929,"","",0
"[00000206071323E4]",0,0.0099851,0,0.00585439,"","",0
"[00000206071323E8]",0,0.002966,0,0.001739,"","",0
"[00000206071323F0]",0,0.0030103,0,0.00176498,"","",0
"[00000206071323FD]",0,0.0110538,0,0.00648099,"","",0
"[000002060713241F]",0,0.003039,0,0.00178181,"","",0
"[0000020607132420]",0,0.0080654,0,0.00472885,"","",0
"[0000020607132454]",0,0.0035393,0,0.00207514,"","",0
"[00000206071324FD]",0,0.0035393,0,0.00207514,"","",0
"[0000020607132540]",0,0.0358961,0,0.0210464,"","",0
"[0000020607132568]",0,0.0026212,0,0.00153684,"","",0
"[000002060713256C]",0,0.0065124,0,0.0038183,"","",0
"[000002060713256D]",0,0.0029985,0,0.00175806,"","",0
"[000002060713256F]",0,0.0029992,0,0.00175847,"","",0
"[0000020607132570]",0,0.0789085,0,0.0462651,"","",0
"[00000206071325A4]",0,0.0146945,0,0.00861558,"","",0
"[00000206071325A8]",0,0.0029986,0,0.00175812,"","",0
"[00000206071325B0]",0,0.0070166,0,0.00411392,"","",0
"[00000206071325DD]",0,0.001386,0,0.00081263,"","",0
"[00000206071325E0]",0,0.0079262,0,0.00464723,"","",0
"[00000206071325FD]",0,0.0262868,0,0.0154123,"","",0
"[0000020607132614]",0,0.0025618,0,0.00150202,"","",0
"[0000020607132616]",0,0.0025727,0,0.00150841,"","",0
"[0000020607132618]",0,0.0025727,0,0.00150841,"","",0
"[0000020607132770]",0,0.0236802,0,0.013884,"","",0
"[00000206071327A0]",0,0.0563824,0,0.0330577,"","",0
"[00000206071327D4]",0,0.0247233,0,0.0144956,"","",0
"[00000206071327D5]",0,0.0020844,0,0.00122211,"","",0
"[00000206071327D7]",0,0.0030002,0,0.00175906,"","",0
"[00000206071327D8]",0,0.0080385,0,0.00471308,"","",0
"[00000206071327E0]",0,0.0040354,0,0.00236601,"","",0
"[00000206071327FD]",0,0.018525,0,0.0108614,"","",0
"[000002060713280F]",0,0.0030005,0,0.00175923,"","",0
"[0000020607132810]",0,0.0171494,0,0.0100549,"","",0
"[0000020607132844]",0,0.0067029,0,0.00393,"","",0
"[0000020607132850]",0,0.0080261,0,0.00470581,"","",0
"[000002060713287C]",0,0.0029971,0,0.00175724,"","",0
"[0000020607132880]",0,0.0140061,0,0.00821196,"","",0
"[00000206071328B4]",0,0.0030378,0,0.0017811,"","",0
"[00000206071328B5]",0,0.0030417,0,0.00178339,"","",0
"[00000206071328B8]",0,0.0030417,0,0.00178339,"","",0
"[00000206071328C0]",0,0.0045112,0,0.00264498,"","",0
"[00000206071328F0]",0,0.0275791,0,0.01617,"","",0
"[00000206071328FD]",0,0.0132097,0,0.00774502,"","",0
"[0000020607132924]",0,0.0060112,0,0.00352444,"","",0
"[0000020607132930]",0,0.0115288,0,0.00675949,"","",0
"[0000020607132960]",0,0.0201455,0,0.0118116,"","",0
"[0000020607132994]",0,0.0075846,0,0.00444695,"","",0
"[0000020607132995]",0,0.0029616,0,0.00173642,"","",0
"[0000020607132998]",0,0.0029616,0,0.00173642,"","",0
"[00000206071329A0]",0,0.0080179,0,0.004701,"","",0
"[00000206071329CC]",0,0.0019975,0,0.00117116,"","",0
"[00000206071329CE]",0,0.0020037,0,0.0011748,"","",0
"[00000206071329D0]",0,0.0226195,0,0.0132621,"","",0
"[00000206071329FD]",0,0.0166137,0,0.00974083,"","",0
"[0000020607132A04]",0,0.0070309,0,0.00412231,"","",0
"[0000020607132A08]",0,0.0030046,0,0.00176164,"","",0
"[0000020607132B60]",0,0.0201326,0,0.011804,"","",0
"[0000020607132B88]",0,0.002517,0,0.00147575,"","",0
"[0000020607132B8D]",0,0.0030004,0,0.00175917,"","",0
"[0000020607132B90]",0,0.0791784,0,0.0464233,"","",0
"[0000020607132BC4]",0,0.0260598,0,0.0152792,"","",0
"[0000020607132BC8]",0,0.0060946,0,0.00357334,"","",0
"[0000020607132BD0]",0,0.0127565,0,0.0074793,"","",0
"[0000020607132BFC]",0,0.0029619,0,0.0017366,"","",0
"[0000020607132BFD]",0,0.0190692,0,0.0111805,"","",0
"[0000020607132BFE]",0,0.0059856,0,0.00350944,"","",0
"[0000020607132C00]",0,0.0347948,0,0.0204006,"","",0
"[0000020607132C34]",0,0.0042568,0,0.00249582,"","",0
"[0000020607132C40]",0,0.0029998,0,0.00175882,"","",0
"[0000020607132C6C]",0,0.0032537,0,0.00190769,"","",0
"[0000020607132C6F]",0,0.0015027,0,0.000881053,"","",0
"[0000020607132C70]",0,0.0157079,0,0.00920975,"","",0
"[0000020607132CA4]",0,0.0029988,0,0.00175824,"","",0
"[0000020607132CA6]",0,0.0030004,0,0.00175917,"","",0
"[0000020607132CA8]",0,0.0030004,0,0.00175917,"","",0
"[0000020607132CFD]",0,0.0078902,0,0.00462613,"","",0
"[0000020607132D20]",0,0.0050359,0,0.00295261,"","",0
"[0000020607132D48]",0,0.0019992,0,0.00117216,"","",0
"[0000020607132D4C]",0,0.0049718,0,0.00291503,"","",0
"[0000020607132D50]",0,0.0476026,0,0.02791,"","",0
"[0000020607132D84]",0,0.0095755,0,0.00561424,"","",0
"[0000020607132D87]",0,0.0029988,0,0.00175824,"","",0
"[0000020607132D88]",0,0.0029988,0,0.00175824,"","",0
"[0000020607132D90]",0,0.0044786,0,0.00262586,"","",0
"[0000020607132DB8]",0,0.002599,0,0.00152383,"","",0
"[0000020607132DC0]",0,0.0251489,0,0.0147451,"","",0
"[0000020607132DF4]",0,0.00258,0,0.00151269,"","",0
"[0000020607132DF8]",0,0.00258,0,0.00151269,"","",0
"[0000020607132DFD]",0,0.013614,0,0.00798207,"","",0
"[0000020607132E28]",0,0.0030393,0,0.00178198,"","",0
"[0000020607132E30]",0,0.0296107,0,0.0173611,"","",0
"[0000020607132E64]",0,0.0025815,0,0.00151357,"","",0
"[0000020607132E70]",0,0.0050022,0,0.00293285,"","",0
"[0000020607132EA0]",0,0.0059835,0,0.0035082,"","",0
"[0000020607132ED4]",0,0.0115918,0,0.00679642,"","",0
"[0000020607132ED8]",0,0.0060432,0,0.00354321,"","",0
"[0000020607132EE0]",0,0.0114667,0,0.00672308,"","",0
"[0000020607132EFD]",0,0.0141708,0,0.00830852,"","",0
"[0000020607132F0C]",0,0.0030403,0,0.00178257,"","",0
"[0000020607132F0F]",0,0.0025812,0,0.00151339,"","",0
"[0000020607132F10]",0,0.0160948,0,0.00943659,"","",0
"[0000020607132F44]",0,0.01006,0,0.00589831,"","",0
"[0000020607132F46]",0,0.0035487,0,0.00208065,"","",0
"[0000020607132F48]",0,0.0035487,0,0.00208065,"","",0
"[0000020607132F50]",0,0.0060295,0,0.00353517,"","",0
"[0000020607132F78]",0,0.0030374,0,0.00178087,"","",0
"[0000020607132F7E]",0,0.0045614,0,0.00267441,"","",0
"[0000020607132F80]",0,0.0323262,0,0.0189533,"","",0
"[0000020607132FB4]",0,0.0020079,0,0.00117726,"","",0
"[0000020607132FFD]",0,0.0130897,0,0.00767466,"","",0
"[00000206071330A0]",0,0.0070947,0,0.00415971,"","",0
"[00000206071330CC]",0,0.0060861,0,0.00356836,"","",0
"[00000206071330CD]",0,0.0020011,0,0.00117327,"","",0
"[00000206071330CF]",0,0.004549,0,0.00266714,"","",0
"[00000206071330D0]",0,0.0609237,0,0.0357204,"","",0
"[00000206071330FD]",0,0.023731,0,0.0139138,"","",0
"[0000020607133104]",0,0.0246904,0,0.0144763,"","",0
"[0000020607133105]",0,0.0026109,0,0.0015308,"","",0
"[0000020607133108]",0,0.0051145,0,0.0029987,"","",0
"[0000020607133110]",0,0.0110535,0,0.00648081,"","",0
"[0000020607133140]",0,0.0251517,0,0.0147468,"","",0
"[0000020607133174]",0,0.0136146,0,0.00798242,"","",0
"[00000206071331FD]",0,0.0166068,0,0.00973678,"","",0
"[0000020607133340]",0,0.024673,0,0.0144661,"","",0
"[0000020607133368]",0,0.0041199,0,0.00241555,"","",0
"[000002060713336C]",0,0.0030457,0,0.00178573,"","",0
"[000002060713336D]",0,0.0025273,0,0.00148179,"","",0
"[0000020607133370]",0,0.078266,0,0.0458884,"","",0
"[00000206071333A4]",0,0.0280631,0,0.0164538,"","",0
"[00000206071333A6]",0,0.0030471,0,0.00178655,"","",0
"[00000206071333A8]",0,0.006002,0,0.00351905,"","",0
"[00000206071333B0]",0,0.0112858,0,0.00661701,"","",0
"[00000206071333DC]",0,0.0030087,0,0.00176404,"","",0
"[00000206071333E0]",0,0.0161162,0,0.00944914,"","",0
"[00000206071333FD]",0,0.0289872,0,0.0169956,"","",0
"[0000020607133414]",0,0.0105968,0,0.00621304,"","",0
"[0000020607133420]",0,0.0102607,0,0.00601598,"","",0
"[000002060713344C]",0,0.0022848,0,0.00133961,"","",0
"[0000020607133450]",0,0.022864,0,0.0134055,"","",0
"[0000020607133484]",0,0.008042,0,0.00471513,"","",0
"[0000020607133488]",0,0.0050375,0,0.00295355,"","",0
"[0000020607133490]",0,0.0080282,0,0.00470704,"","",0
"[00000206071334C0]",0,0.0135419,0,0.00793979,"","",0
"[00000206071334F4]",0,0.0055844,0,0.00327421,"","",0
"[00000206071334F8]",0,0.0025427,0,0.00149082,"","",0
"[00000206071334FD]",0,0.0113631,0,0.00666233,"","",0
"[0000020607133500]",0,0.0114941,0,0.00673914,"","",0
"[0000020607133528]",0,0.0029882,0,0.00175202,"","",0
"[000002060713352C]",0,0.0030517,0,0.00178925,"","",0
"[0000020607133530]",0,0.0241182,0,0.0141408,"","",0
"[0000020607133564]",0,0.007002,0,0.00410536,"","",0
"[0000020607133570]",0,0.0153764,0,0.00901538,"","",0
"[00000206071335A0]",0,0.0155559,0,0.00912063,"","",0
"[00000206071335D4]",0,0.009455,0,0.00554359,"","",0
"[00000206071335D5]",0,0.0019971,0,0.00117093,"","",0
"[00000206071335D8]",0,0.0019971,0,0.00117093,"","",0
"[00000206071335FD]",0,0.0155048,0,0.00909067,"","",0
"[000002060713360C]",0,0.0025455,0,0.00149246,"","",0
"[0000020607133610]",0,0.0280525,0,0.0164475,"","",0
"[0000020607133644]",0,0.0054825,0,0.00321446,"","",0
"[0000020607133650]",0,0.0030027,0,0.00176052,"","",0
"[0000020607133680]",0,0.0175069,0,0.0102645,"","",0
"[00000206071336B4]",0,0.0135804,0,0.00796237,"","",0
"[00000206071336B8]",0,0.0040039,0,0.00234754,"","",0
"[00000206071336C0]",0,0.0121124,0,0.00710166,"","",0
"[00000206071336F0]",0,0.0218415,0,0.012806,"","",0
"[00000206071336FD]",0,0.0200605,0,0.0117617,"","",0
"[0000020607133724]",0,0.0055119,0,0.0032317,"","",0
"[0000020607133730]",0,0.0079666,0,0.00467092,"","",0
"[0000020607133758]",0,0.0029976,0,0.00175753,"","",0
"[000002060713375C]",0,0.002997,0,0.00175718,"","",0
"[0000020607133760]",0,0.0181699,0,0.0106532,"","",0
"[0000020607133794]",0,0.0113161,0,0.00663478,"","",0
"[00000206071337A0]",0,0.0115776,0,0.0067881,"","",0
"[00000206071337C8]",0,0.0025467,0,0.00149316,"","",0
"[00000206071337CF]",0,0.0030803,0,0.00180602,"","",0
"[00000206071337D0]",0,0.0209911,0,0.0123074,"","",0
"[00000206071337FD]",0,0.0132197,0,0.00775088,"","",0
"[0000020607133804]",0,0.0055182,0,0.00323539,"","",0
"[0000020607133810]",0,0.006994,0,0.00410067,"","",0
"[0000020607133838]",0,0.0035425,0,0.00207701,"","",0
"[0000020607133840]",0,0.0297255,0,0.0174284,"","",0
"[0000020607133874]",0,0.0079371,0,0.00465362,"","",0
"[0000020607133880]",0,0.009124,0,0.00534952,"","",0
"[00000206071338B0]",0,0.0060355,0,0.00353869,"","",0
"[00000206071338E4]",0,0.0085348,0,0.00500406,"","",0
"[00000206071338FD]",0,0.0134661,0,0.00789535,"","",0
"[00000206071365A0]",0,0.0746026,0,0.0437405,"","",0
"[00000206071365C8]",0,0.0099609,0,0.00584021,"","",0
"[00000206071365CC]",0,0.0095041,0,0.00557238,"","",0
"[00000206071365CD]",0,0.0039571,0,0.0023201,"","",0
"[00000206071365CE]",0,0.0015186,0,0.000890375,"","",0
"[00000206071365D0]",0,0.189391,0,0.111042,"","",0
"[00000206071365ED]",0,0.0075492,0,0.00442619,"","",0
"[00000206071365FD]",0,0.0447249,0,0.0262228,"","",0
"[000002060713661C]",0,0.0561591,0,0.0329268,"","",0
"[000002060713661D]",0,0.0059707,0,0.0035007,"","",0
"[000002060713661E]",0,0.0035121,0,0.00205919,"","",0
"[000002060713661F]",0,0.0035419,0,0.00207666,"","",0
"[0000020607136620]",0,0.0317761,0,0.0186307,"","",0
"[0000020607136630]",0,0.0105127,0,0.00616373,"","",0
"[0000020607136658]",0,0.002008,0,0.00117732,"","",0
"[000002060713665C]",0,0.0020015,0,0.00117351,"","",0
"[000002060713665D]",0,0.0020056,0,0.00117591,"","",0
"[0000020607136660]",0,0.0324387,0,0.0190192,"","",0
"[00000206071366AC]",0,0.0166599,0,0.00976792,"","",0
"[00000206071366B0]",0,0.0045125,0,0.00264574,"","",0
"[00000206071366C0]",0,0.0029938,0,0.0017553,"","",0
"[00000206071366EC]",0,0.0020022,0,0.00117392,"","",0
"[00000206071366ED]",0,0.0034913,0,0.00204699,"","",0
"[00000206071366F0]",0,0.0226181,0,0.0132613,"","",0
"[00000206071366FD]",0,0.0226258,0,0.0132658,"","",0
"[000002060713673C]",0,0.004939,0,0.0028958,"","",0
"[000002060713673E]",0,0.0019967,0,0.00117069,"","",0
"[0000020607136740]",0,0.0019967,0,0.00117069,"","",0
"[0000020607136E10]",0,0.11759,0,0.0689444,"","",0
"[0000020607136E38]",0,0.0171056,0,0.0100292,"","",0
"[0000020607136E3C]",0,0.0020367,0,0.00119414,"","",0
"[0000020607136E3E]",0,0.0055887,0,0.00327673,"","",0
"[0000020607136E3F]",0,0.0060401,0,0.00354139,"","",0
"[0000020607136E40]",0,0.333107,0,0.195305,"","",0
"[0000020607136E78]",0,0.0050296,0,0.00294892,"","",0
"[0000020607136E7C]",0,0.0060187,0,0.00352884,"","",0
"[0000020607136E8C]",0,0.126282,0,0.0740406,"","",0
"[0000020607136E8D]",0,0.0070103,0,0.00411023,"","",0
"[0000020607136E8E]",0,0.0055424,0,0.00324958,"","",0
"[0000020607136E8F]",0,0.009685,0,0.00567844,"","",0
"[0000020607136E90]",0,0.051,0,0.029902,"","",0
"[0000020607136EED]",0,0.0101129,0,0.00592932,"","",0
"[0000020607136EFD]",0,0.0929549,0,0.0545007,"","",0
"[0000020607137DD0]",0,0.298352,0,0.174928,"","",0
"[0000020607137DF8]",0,0.022148,0,0.0129857,"","",0
"[0000020607137DFC]",0,0.032245,0,0.0189057,"","",0
"[0000020607137DFD]",0,0.0061896,0,0.00362904,"","",0
"[0000020607137DFE]",0,0.0094682,0,0.00555133,"","",0
"[0000020607137DFF]",0,0.0045176,0,0.00264873,"","",0
"[0000020607137E00]",0,0.817223,0,0.479149,"","",0
"[0000020607137E38]",0,0.0111563,0,0.00654108,"","",0
"[0000020607137E4C]",0,0.285019,0,0.16711,"","",0
"[0000020607137E4D]",0,0.0030415,0,0.00178327,"","",0
"[0000020607137E4E]",0,0.0070588,0,0.00413867,"","",0
"[0000020607137E4F]",0,0.0144279,0,0.00845927,"","",0
"[0000020607137E50]",0,0.0547141,0,0.0320796,"","",0
"[0000020607137E60]",0,0.0509207,0,0.0298555,"","",0
"[0000020607137E88]",0,0.0055858,0,0.00327503,"","",0
"[0000020607137E8C]",0,0.0060331,0,0.00353728,"","",0
"[0000020607137E8E]",0,0.0029134,0,0.00170816,"","",0
"[0000020607137E8F]",0,0.0020033,0,0.00117456,"","",0
"[0000020607137E90]",0,0.0980798,0,0.0575055,"","",0
"[0000020607137EDC]",0,0.0356144,0,0.0208812,"","",0
"[0000020607137EDE]",0,0.0020376,0,0.00119467,"","",0
"[0000020607137EE0]",0,0.004584,0,0.00268766,"","",0
"[0000020607137EED]",0,0.0307755,0,0.0180441,"","",0
"[0000020607137EFD]",0,0.273095,0,0.160119,"","",0
"[0000020607139F10]",0,0.0097484,0,0.00571561,"","",0
"[0000020607139FFD]",0,0.003554,0,0.00208376,"","",0
"[000002060713A040]",0,0.0097484,0,0.00571561,"","",0
"[00000206071A0101]",0,0.006982,0,0.00409364,"","",0
"[00000206071AD1C0]",0,0.0029688,0,0.00174065,"","",0
"[00000206071AD1D4]",0,0.0115915,0,0.00679625,"","",0
"[00000206071AD1E8]",0,0.0161437,0,0.00946526,"","",0
"[00000206071AD260]",0,0.0019995,0,0.00117233,"","",0
"[00000206071AD280]",0,0.0182711,0,0.0107126,"","",0
"[00000206071AD2A8]",0,0.0025748,0,0.00150964,"","",0
"[00000206071AD2AC]",0,0.0020005,0,0.00117292,"","",0
"[00000206071AD2B0]",0,0.0156403,0,0.00917011,"","",0
"[00000206071AD2ED]",0,0.0039975,0,0.00234379,"","",0
"[00000206071AD2FD]",0,0.0126601,0,0.00742278,"","",0
"[00000206071AD358]",0,0.0081122,0,0.00475629,"","",0
"[00000206071AD35C]",0,0.0087133,0,0.00510872,"","",0
"[00000206071AD370]",0,0.0301534,0,0.0176793,"","",0
"[00000206071AD39C]",0,0.0020048,0,0.00117544,"","",0
"[00000206071AD3A0]",0,0.0181085,0,0.0106172,"","",0
"[00000206071AD3ED]",0,0.0030323,0,0.00177788,"","",0
"[00000206071AD3FD]",0,0.0070762,0,0.00414887,"","",0
"[00000206071AD448]",0,0.0030286,0,0.00177571,"","",0
"[00000206071AD44C]",0,0.0120431,0,0.00706103,"","",0
"[00000206071AD460]",0,0.027628,0,0.0161987,"","",0
"[00000206071AD490]",0,0.0141785,0,0.00831304,"","",0
"[00000206071AD4ED]",0,0.0025119,0,0.00147276,"","",0
"[00000206071AD4FD]",0,0.0050517,0,0.00296188,"","",0
"[00000206071AD538]",0,0.0050517,0,0.00296188,"","",0
"[00000206071AD53C]",0,0.0191224,0,0.0112117,"","",0
"[00000206071AD550]",0,0.026125,0,0.0153174,"","",0
"[00000206071AD580]",0,0.0105476,0,0.0061842,"","",0
"[00000206071AD5ED]",0,0.0019986,0,0.00117181,"","",0
"[00000206071AD5FD]",0,0.0075509,0,0.00442719,"","",0
"[00000206071AD628]",0,0.0040009,0,0.00234578,"","",0
"[00000206071AD62C]",0,0.014543,0,0.00852675,"","",0
"[00000206071AD640]",0,0.0403753,0,0.0236726,"","",0
"[00000206071AD668]",0,0.0015948,0,0.000935052,"","",0
"[00000206071AD66E]",0,0.0025859,0,0.00151615,"","",0
"[00000206071AD670]",0,0.0132079,0,0.00774396,"","",0
"[00000206071AD6ED]",0,0.0020102,0,0.00117861,"","",0
"[00000206071AD6FD]",0,0.0050342,0,0.00295162,"","",0
"[00000206071AD718]",0,0.00203,0,0.00119022,"","",0
"[00000206071AD71C]",0,0.0257101,0,0.0150742,"","",0
"[00000206071AD730]",0,0.0179378,0,0.0105172,"","",0
"[00000206071AD758]",0,0.0020369,0,0.00119426,"","",0
"[00000206071AD760]",0,0.004042,0,0.00236988,"","",0
"[00000206071AD7ED]",0,0.0030023,0,0.00176029,"","",0
"[00000206071AD7FD]",0,0.0109146,0,0.00639937,"","",0
"[00000206071AD808]",0,0.0079828,0,0.00468042,"","",0
"[00000206071AD80C]",0,0.0209524,0,0.0122847,"","",0
"[00000206071AD820]",0,0.0225882,0,0.0132438,"","",0
"[00000206071AD84C]",0,0.0025394,0,0.00148888,"","",0
"[00000206071AD84E]",0,0.0025394,0,0.00148888,"","",0
"[00000206071AD850]",0,0.0130749,0,0.00766598,"","",0
"[00000206071AD8F8]",0,0.0145805,0,0.00854874,"","",0
"[00000206071AD8FC]",0,0.006,0,0.00351788,"","",0
"[00000206071AD8FD]",0,0.0231199,0,0.0135555,"","",0
"[00000206071AD910]",0,0.0365856,0,0.0214506,"","",0
"[00000206071AD938]",0,0.002996,0,0.00175659,"","",0
"[00000206071AD93C]",0,0.0030005,0,0.00175923,"","",0
"[00000206071AD93E]",0,0.0030005,0,0.00175923,"","",0
"[00000206071AD940]",0,0.0059631,0,0.00349624,"","",0
"[00000206071AD9E8]",0,0.0045812,0,0.00268602,"","",0
"[00000206071AD9EC]",0,0.0205698,0,0.0120603,"","",0
"[00000206071AD9FD]",0,0.0131283,0,0.00769729,"","",0
"[00000206071ADA00]",0,0.0347003,0,0.0203452,"","",0
"[00000206071ADA30]",0,0.0085457,0,0.00501046,"","",0
"[00000206071ADAD8]",0,0.0070467,0,0.00413157,"","",0
"[00000206071ADADC]",0,0.0241068,0,0.0141341,"","",0
"[00000206071ADAED]",0,0.0029831,0,0.00174903,"","",0
"[00000206071ADAF0]",0,0.0136483,0,0.00800218,"","",0
"[00000206071ADAFD]",0,0.01105,0,0.00647876,"","",0
"[00000206071ADB20]",0,0.0090965,0,0.0053334,"","",0
"[00000206071ADBC8]",0,0.0035096,0,0.00205772,"","",0
"[00000206071ADBCC]",0,0.0110659,0,0.00648808,"","",0
"[00000206071ADBE0]",0,0.0232223,0,0.0136155,"","",0
"[00000206071ADBFD]",0,0.0055549,0,0.00325691,"","",0
"[00000206071ADC0C]",0,0.0030388,0,0.00178169,"","",0
"[00000206071ADC10]",0,0.0151055,0,0.00885655,"","",0
"[00000206071ADC84]",0,0.0020774,0,0.00121801,"","",0
"[00000206071ADC90]",0,0.0033316,0,0.00195336,"","",0
"[00000206071ADCB8]",0,0.0100673,0,0.00590259,"","",0
"[00000206071ADCBC]",0,0.0167272,0,0.00980737,"","",0
"[00000206071ADCD0]",0,0.0303764,0,0.0178101,"","",0
"[00000206071ADCED]",0,0.0076451,0,0.00448242,"","",0
"[00000206071ADCFD]",0,0.0131361,0,0.00770187,"","",0
"[00000206071ADD00]",0,0.0228676,0,0.0134076,"","",0
"[00000206071ADDA8]",0,0.0020019,0,0.00117374,"","",0
"[00000206071ADDAC]",0,0.0152164,0,0.00892157,"","",0
"[00000206071ADDC0]",0,0.0211214,0,0.0123838,"","",0
"[00000206071ADDED]",0,0.0045787,0,0.00268455,"","",0
"[00000206071ADDF0]",0,0.0110235,0,0.00646322,"","",0
"[00000206071ADDFD]",0,0.0171195,0,0.0100374,"","",0
"[00000206071ADE98]",0,0.0060059,0,0.00352134,"","",0
"[00000206071ADE9C]",0,0.0180793,0,0.0106001,"","",0
"[00000206071ADEB0]",0,0.011104,0,0.00651042,"","",0
"[00000206071ADED8]",0,0.0019944,0,0.00116934,"","",0
"[00000206071ADEDC]",0,0.0030363,0,0.00178022,"","",0
"[00000206071ADEE0]",0,0.0136249,0,0.00798846,"","",0
"[00000206071ADEED]",0,0.0055782,0,0.00327057,"","",0
"[00000206071ADEFD]",0,0.0106381,0,0.00623726,"","",0
